cod_articulo,desc_articulo,estado,unidxbulto,cant_base,cant_palet,critico,minimo,unidad_medida,unidadxpack,contenido,desc_contenido,es_envase,tipo_articulo,cod_linea,linea,cod_ramo,ramo,cod_sector,sector,cod_familia,familia,cod_subfamilia,subfamilia,cod_rubro,rubro,codprov,proveedor,cod_art_prov,desc_corta,cod_clase,clase,cod_marca,marca,iva,articulo,codigo,tipo,edi
"0000000016803","SH ELVIVE OLEO EXTRAORD NUT UNIV 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5665800","SH ELVIVE OLEO EXTRAORD NUT UN","","","","","21%","0000000016803","07898587774918",1,0
"0000000016803","SH ELVIVE OLEO EXTRAORD NUT UNIV 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5665800","SH ELVIVE OLEO EXTRAORD NUT UN","","","","","21%","0000000016803","7509552791297",2,0
"0000000016803","SH ELVIVE OLEO EXTRAORD NUT UNIV 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5665800","SH ELVIVE OLEO EXTRAORD NUT UN","","","","","21%","0000000016803","7898587774901",2,0
"0000000016803","SH ELVIVE OLEO EXTRAORD NUT UNIV 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5665800","SH ELVIVE OLEO EXTRAORD NUT UN","","","","","21%","0000000016803","7898587774918",1,0
"0000000016804","SH ELVIVE NUT PROFCOCO 12X750ML","ACTIVO",12,17,0,1.00,12.00,"LT",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5664000","SH ELVIVE NUT PROFCOCO 750ML","","","090","ELVIVE","21%","0000000016804","07898587775014",1,0
"0000000016804","SH ELVIVE NUT PROFCOCO 12X750ML","ACTIVO",12,17,0,1.00,12.00,"LT",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5664000","SH ELVIVE NUT PROFCOCO 750ML","","","090","ELVIVE","21%","0000000016804","7509552790436",2,0
"0000000016804","SH ELVIVE NUT PROFCOCO 12X750ML","ACTIVO",12,17,0,1.00,12.00,"LT",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5664000","SH ELVIVE NUT PROFCOCO 750ML","","","090","ELVIVE","21%","0000000016804","7898587775007",2,0
"0000000016804","SH ELVIVE NUT PROFCOCO 12X750ML","ACTIVO",12,17,0,1.00,12.00,"LT",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5664000","SH ELVIVE NUT PROFCOCO 750ML","","","090","ELVIVE","21%","0000000016804","7898587775014",1,0
"0000000016807","SH ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725900","SH ELVIVE RT 5","","","","","21%","0000000016807","07899026484610",1,0
"0000000016807","SH ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725900","SH ELVIVE RT 5","","","","","21%","0000000016807","7509552790115",2,0
"0000000016807","SH ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725900","SH ELVIVE RT 5","","","","","21%","0000000016807","7509552902495",2,0
"0000000016807","SH ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725900","SH ELVIVE RT 5","","","","","21%","0000000016807","7899026484603",2,0
"0000000016809","SH ELVIVE HIALURONICO PURE 12X750ML","ACTIVO",12,17,0,4.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5700700","SH ELVIVE HIALU PURE","","","","","21%","0000000016809","27509552876264",1,0
"0000000016809","SH ELVIVE HIALURONICO PURE 12X750ML","ACTIVO",12,17,0,4.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5700700","SH ELVIVE HIALU PURE","","","","","21%","0000000016809","7509552876260",2,0
"0000000016810","SH ELVIVE COLOR VIVE 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5727400","SH ELVIVE COLOR VIVE","","","","","21%","0000000016810","07899026484733",1,0
"0000000016810","SH ELVIVE COLOR VIVE 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5727400","SH ELVIVE COLOR VIVE","","","","","21%","0000000016810","7509552816174",2,0
"0000000016810","SH ELVIVE COLOR VIVE 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5727400","SH ELVIVE COLOR VIVE","","","","","21%","0000000016810","7509552902914",2,0
"0000000016810","SH ELVIVE COLOR VIVE 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5727400","SH ELVIVE COLOR VIVE","","","","","21%","0000000016810","7899026484726",2,0
"0000000016812","SH ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725300","SH ELVIVE REP TOTAL EXTREME","","","","","21%","0000000016812","07898587772563",1,0
"0000000016812","SH ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725300","SH ELVIVE REP TOTAL EXTREME","","","","","21%","0000000016812","7509552790511",2,0
"0000000016812","SH ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725300","SH ELVIVE REP TOTAL EXTREME","","","","","21%","0000000016812","7509552902426",2,0
"0000000016812","SH ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725300","SH ELVIVE REP TOTAL EXTREME","","","","","21%","0000000016812","7898587772556",2,0
"0000000016813","AC ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725800","AC ELVIVE REPAR TOT 5","","","","","21%","0000000016813","07899026484634",1,0
"0000000016813","AC ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725800","AC ELVIVE REPAR TOT 5","","","","","21%","0000000016813","7509552790108",2,0
"0000000016813","AC ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725800","AC ELVIVE REPAR TOT 5","","","","","21%","0000000016813","7509552902471",2,0
"0000000016813","AC ELVIVE REPARACION TOTAL 5 12X750 ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725800","AC ELVIVE REPAR TOT 5","","","","","21%","0000000016813","7899026484627",2,0
"0000000016823","AC ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725600","AC ELVIVE REP TOT EXT","","","","","21%","0000000016823","07898587772624",1,0
"0000000016823","AC ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725600","AC ELVIVE REP TOT EXT","","","","","21%","0000000016823","7509552790368",2,0
"0000000016823","AC ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725600","AC ELVIVE REP TOT EXT","","","","","21%","0000000016823","7509552902488",2,0
"0000000016823","AC ELVIVE REP TOTAL EXTREME 12X750ML","ACTIVO",12,0,0,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5725600","AC ELVIVE REP TOT EXT","","","","","21%","0000000016823","7898587772617",2,0
"0000000017013","F TERRABUSI SPAGHETTI 20X500 G","ACTIVO",20,10,100,9.00,0.00,"KG",0,0.500,"500 GR","NO","NORMAL","059","MOLINOS RIO","B66","FIDEOS TERRABUSSI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","B66","FIDEOS TERRABUSSI","01883","MOLINO RIO DE LA PLATA","0000000033646","F TERRABUSI SPAGHETTI 500 GR","","","376","TERRABUSI","21%","0000000017013","17790070336467",1,0
"0000000017013","F TERRABUSI SPAGHETTI 20X500 G","ACTIVO",20,10,100,9.00,0.00,"KG",0,0.500,"500 GR","NO","NORMAL","059","MOLINOS RIO","B66","FIDEOS TERRABUSSI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","B66","FIDEOS TERRABUSSI","01883","MOLINO RIO DE LA PLATA","0000000033646","F TERRABUSI SPAGHETTI 500 GR","","","376","TERRABUSI","21%","0000000017013","27622300724164",1,0
"0000000017013","F TERRABUSI SPAGHETTI 20X500 G","ACTIVO",20,10,100,9.00,0.00,"KG",0,0.500,"500 GR","NO","NORMAL","059","MOLINOS RIO","B66","FIDEOS TERRABUSSI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","B66","FIDEOS TERRABUSSI","01883","MOLINO RIO DE LA PLATA","0000000033646","F TERRABUSI SPAGHETTI 500 GR","","","376","TERRABUSI","21%","0000000017013","7622300724160",2,0
"0000000017013","F TERRABUSI SPAGHETTI 20X500 G","ACTIVO",20,10,100,9.00,0.00,"KG",0,0.500,"500 GR","NO","NORMAL","059","MOLINOS RIO","B66","FIDEOS TERRABUSSI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","B66","FIDEOS TERRABUSSI","01883","MOLINO RIO DE LA PLATA","0000000033646","F TERRABUSI SPAGHETTI 500 GR","","","376","TERRABUSI","21%","0000000017013","7790070336460",2,0
"0000000017020","F TERRABUSI TALLARIN 20X500 G","ACTIVO",20,12,100,7.00,0.00,"KG",0,0.500,"500 GR","NO","NORMAL","059","MOLINOS RIO","B66","FIDEOS TERRABUSSI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","B66","FIDEOS TERRABUSSI","01883","MOLINO RIO DE LA PLATA","0000000033647","F TERRABUSI TALLARIN","","","376","TERRABUSI","21%","0000000017020","27622300724362",1,0
"0000000017020","F TERRABUSI TALLARIN 20X500 G","ACTIVO",20,12,100,7.00,0.00,"KG",0,0.500,"500 GR","NO","NORMAL","059","MOLINOS RIO","B66","FIDEOS TERRABUSSI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","B66","FIDEOS TERRABUSSI","01883","MOLINO RIO DE LA PLATA","0000000033647","F TERRABUSI TALLARIN","","","376","TERRABUSI","21%","0000000017020","7622300724368",2,0
"0000000017020","F TERRABUSI TALLARIN 20X500 G","ACTIVO",20,12,100,7.00,0.00,"KG",0,0.500,"500 GR","NO","NORMAL","059","MOLINOS RIO","B66","FIDEOS TERRABUSSI","001","ALMACEN","025","PASTAS SECAS","001","LARGOS","B66","FIDEOS TERRABUSSI","01883","MOLINO RIO DE LA PLATA","0000000033647","F TERRABUSI TALLARIN","","","376","TERRABUSI","21%","0000000017020","7790070336477",2,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","17622201735668",1,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","17622201815025",1,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","17622300868670",1,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","7622201735678",2,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","7622201735685",2,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","7622201815035",2,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","7622201815042",2,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","7622300868680",2,0
"0000000017840","JUGO TANG LIMONDA DULCE 12X20X20 G","ACTIVO",12,0,0,4.00,1.00,"Ki",20,0.020,"20x20G","NO","NORMAL","104","MONDELEZ","308","JUGOS KRAFT","002","BEBIDAS SIN ALCOHOL","004","JUGOS","002","EN POLVO","308","JUGOS KRAFT","19608","MONDELEZ ARGENTINA S.A.","7622201735660","JUGO TANG LIMONDA DCE","","","371","TANG","21%","0000000017840","7622300868697",2,0
"0000000017878","PAPEL HIG ELITE HS 80M 10X4 U","ACTIVO",10,0,0,11.00,10.00,"MT",0,80.000,"4U","NO","NORMAL","057","PAPELERA DEL PLATA","605","PAPEL HIGIENICO","005","LIMPIEZA","012","PAPEL ROLLOS Y SERVILLETAS","001","PAPEL HIGIENICO","605","PAPEL HIGIENICO","01867","LA PAPELERA DEL PLATA S.A","0000000002612","P HIG ELITE HS 80M","","","","","21%","0000000017878","17790250026041",1,0
"0000000017878","PAPEL HIG ELITE HS 80M 10X4 U","ACTIVO",10,0,0,11.00,10.00,"MT",0,80.000,"4U","NO","NORMAL","057","PAPELERA DEL PLATA","605","PAPEL HIGIENICO","005","LIMPIEZA","012","PAPEL ROLLOS Y SERVILLETAS","001","PAPEL HIGIENICO","605","PAPEL HIGIENICO","01867","LA PAPELERA DEL PLATA S.A","0000000002612","P HIG ELITE HS 80M","","","","","21%","0000000017878","17790250026126",1,0
"0000000017878","PAPEL HIG ELITE HS 80M 10X4 U","ACTIVO",10,0,0,11.00,10.00,"MT",0,80.000,"4U","NO","NORMAL","057","PAPELERA DEL PLATA","605","PAPEL HIGIENICO","005","LIMPIEZA","012","PAPEL ROLLOS Y SERVILLETAS","001","PAPEL HIGIENICO","605","PAPEL HIGIENICO","01867","LA PAPELERA DEL PLATA S.A","0000000002612","P HIG ELITE HS 80M","","","","","21%","0000000017878","7790250026044",2,0
"0000000017878","PAPEL HIG ELITE HS 80M 10X4 U","ACTIVO",10,0,0,11.00,10.00,"MT",0,80.000,"4U","NO","NORMAL","057","PAPELERA DEL PLATA","605","PAPEL HIGIENICO","005","LIMPIEZA","012","PAPEL ROLLOS Y SERVILLETAS","001","PAPEL HIGIENICO","605","PAPEL HIGIENICO","01867","LA PAPELERA DEL PLATA S.A","0000000002612","P HIG ELITE HS 80M","","","","","21%","0000000017878","7790250026129",2,0
"0000000017929","SH ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724500","SH ELVIVE HIALURONICO 750 ML","","","","","21%","0000000017929","27509552845963",1,0
"0000000017929","SH ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724500","SH ELVIVE HIALURONICO 750 ML","","","","","21%","0000000017929","7509552845969",2,0
"0000000017929","SH ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724500","SH ELVIVE HIALURONICO 750 ML","","","","","21%","0000000017929","7509552902334",2,0
"0000000017929","SH ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724500","SH ELVIVE HIALURONICO 750 ML","","","","","21%","0000000017929","7899706118781",2,0
"0000000017929","SH ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750 ML","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","002","SHAMPOO","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724500","SH ELVIVE HIALURONICO 750 ML","","","","","21%","0000000017929","7899706118798",1,0
"0000000017932","AC ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724800","AC ELVIVE HIALURONICO","","","","","21%","0000000017932","27509552845994",1,0
"0000000017932","AC ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724800","AC ELVIVE HIALURONICO","","","","","21%","0000000017932","7509552845990",2,0
"0000000017932","AC ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724800","AC ELVIVE HIALURONICO","","","","","21%","0000000017932","7509552902365",2,0
"0000000017932","AC ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724800","AC ELVIVE HIALURONICO","","","","","21%","0000000017932","7899706118842",2,0
"0000000017932","AC ELVIVE HIALURONICO 12X750 ML","ACTIVO",12,17,51,1.00,12.00,"Li",0,0.750,"750CC","NO","NORMAL","319","LOREAL","B33","ELVIVE 750","004","PERFUMERIA","002","CUIDADO DEL CABELLO","001","ENJUAGUE/ACONDICIONADOR","B33","ELVIVE 750","15923","L OREAL ARGENTINA S.A.","00000H5724800","AC ELVIVE HIALURONICO","","","","","21%","0000000017932","7899706118859",1,0
"0000000019300","VINO VINAS DE BALBO BORGOA 6X1125 CC","ACTIVO",6,20,80,15.00,6.00,"LT",0,1.125,"1125 CC","NO","NORMAL","171","VI-AS DE BALBO","860","VI-AS DE BALBO","003","BEBIDAS CON ALCOHOL","001","VINOS","006","OTROS TINTOS","860","VI-AS DE BALBO","18026","AITOR IDER BALBO SAACEI","0000000000000","VINO VINAS DE BALBO BORGOA","","","","","21%","0000000019300"," 7791843008300",1,0
